customer_id;first_name;last_name;phone;email;street;city;state;zip_code
722;Camila;Carroll; (334) 973-1922;camila.carroll@yahoo.com;72 Shub Farm Avenue ;San Antonio;TX;78213
723;Vicki;Wiggins; (701) 746-3853;vicki.wiggins@hotmail.com;71 Broad Ave. ;Wappingers Falls;NY;12590
724;Lois;Steele; (660) 132-5989;lois.steele@yahoo.com;7501 South Marlborough Street ;Ossining;NY;10562
725;Carola;Mcpherson; (220) 343-4669;carola.mcpherson@hotmail.com;578 Shirley Dr. ;Rego Park;NY;11374
726;Rochell;Cantrell; (404) 789-1727;rochell.cantrell@yahoo.com;437 Water Dr. ;Port Jefferson Station;NY;11776
727;Kasha;Sullivan; (603) 149-5838;kasha.sullivan@hotmail.com;48 Foster Rd. ;Scarsdale;NY;10583
728;Viva;Dawson; (939) 148-1772;viva.dawson@yahoo.com;446 Princess Ave. ;Orchard Park;NY;14127
729;Hue;Dalton; (346) 090-9297;hue.dalton@hotmail.com;7940 Oakwood Street ;Apple Valley;CA;92307
730;Andria;Rivers; (713) 041-0486;andria.rivers@aol.com;183 Ohio Ave. ;Amarillo;TX;79106
731;Hilary;Savage; (913) 193-1031;hilary.savage@yahoo.com;696 Howard Court ;Oxnard;CA;93035
732;Lavona;Austin; (646) 865-1525;lavona.austin@yahoo.com;926 South Euclid St. ;Utica;NY;13501
733;Doreatha;Ford; (386) 939-1405;doreatha.ford@yahoo.com;9413 Ryan Ave. ;Huntington;NY;11743
734;Alina;Mcleod; (269) 386-0654;alina.mcleod@msn.com;20 Winchester Street ;Patchogue;NY;11772
735;Aide;Franco; (805) 636-2136;aide.franco@msn.com;8017 Lake Forest St. ;Atwater;CA;95301
736;Genny;Hensley; (269) 495-8208;genny.hensley@yahoo.com;8849 Marconi Ave. ;Redondo Beach;CA;90278
737;Melita;Dominguez; (540) 970-1751;melita.dominguez@msn.com;9903 Santa Clara Lane ;Auburn;NY;13021
738;Fannie;Jenkins; (603) 184-7213;fannie.jenkins@msn.com;7858 E. Pawnee Dr. ;Oxnard;CA;93035
739;Bobbi;Banks; (406) 953-5148;bobbi.banks@yahoo.com;396 Wagon Rd. ;Bayside;NY;11361
740;Gwenn;Melton; (660) 894-5948;gwenn.melton@yahoo.com;9545 Wakehurst Drive ;Centereach;NY;11720
741;Laci;Castro; (818) 841-6763;laci.castro@hotmail.com;130 Birchpond Street ;Saint Albans;NY;11412
742;Evelina;Manning; (480) 383-9655;evelina.manning@aol.com;7515 Spring St. ;Mount Vernon;NY;10550
743;Tania;Swanson; (859) 928-5589;tania.swanson@yahoo.com;8646 Glen Eagles Ave. ;Longview;TX;75604
744;Laurel;Schultz; (727) 019-1387;laurel.schultz@hotmail.com;812 E. 1st Lane ;Mount Vernon;NY;10550
745;Carolyne;Conley; (364) 583-3225;carolyne.conley@gmail.com;431 Lees Creek Drive ;Floral Park;NY;11001
746;Eldridge;Greer; (845) 019-1784;eldridge.greer@aol.com;131 E. Madison St. ;Central Islip;NY;11722
747;Margret;Barnett; (309) 147-3053;margret.barnett@gmail.com;7509 Depot Rd. ;Forney;TX;75126
748;Oliva;Blackwell; (623) 361-6405;oliva.blackwell@hotmail.com;54 Ramblewood St. ;Elmhurst;NY;11373
749;Oralia;Farley; (409) 180-0683;oralia.farley@hotmail.com;747B E. Coffee Street ;Upland;CA;91784
750;Romaine;Salazar; (757) 622-6622;romaine.salazar@yahoo.com;7700 Wentworth Rd. ;Monsey;NY;10952
751;Hermila;Mckay; (530) 469-1497;hermila.mckay@yahoo.com;23 Garfield Dr. ;Coachella;CA;92236
752;Lloyd;Miranda; (332) 008-1592;lloyd.miranda@hotmail.com;9098 Jennings St. ;Encino;CA;91316
753;Mandi;Gibbs; (682) 716-8790;mandi.gibbs@gmail.com;80 Sycamore Drive ;East Elmhurst;NY;11369
754;Hue;May; (714) 652-7759;hue.may@aol.com;19 S. Lawrence Dr. ;Valley Stream;NY;11580
755;Tomika;Wilder; (815) 134-8854;tomika.wilder@aol.com;142 South Ocean St. ;New Hyde Park;NY;11040
756;Graig;Roth; (705) 080-7999;graig.roth@aol.com;7516 Wrangler Street ;West Babylon;NY;11704
757;Lamar;Greer; (619) 771-2958;lamar.greer@gmail.com;7909 Golden Star Ave. ;Levittown;NY;11756
758;Raymonde;Garcia; (628) 944-8579;raymonde.garcia@aol.com;55 NE. North St. ;Queensbury;NY;12804
759;Cira;Downs; (703) 610-2975;cira.downs@gmail.com;672 Sussex Ave. ;Oakland;CA;94603
760;Marisa;Chambers; (336) 017-9633;marisa.chambers@msn.com;15 E. Rock Creek Ave. ;Amityville;NY;11701
761;Rod;Hatfield; (563) 819-5558;rod.hatfield@hotmail.com;7090 Bridge Dr. ;Ronkonkoma;NY;11779
762;Quyen;Houston; (440) 598-5303;quyen.houston@gmail.com;7758 Homewood Dr. ;Central Islip;NY;11722
763;Han;Schneider; (860) 088-1539;han.schneider@gmail.com;40 Holly Street ;Elmhurst;NY;11373
764;Terrell;Mathis; (980) 200-0404;terrell.mathis@aol.com;9320 Center Ave. ;Selden;NY;11784
765;Spring;Hayes; (913) 190-2793;spring.hayes@hotmail.com;8591 Wentworth St. ;Ossining;NY;10562
766;Lecia;Hancock; (207) 179-2249;lecia.hancock@hotmail.com;9167 Pineknoll St. ;Schenectady;NY;12302
767;Twana;Arnold; (330) 351-8054;twana.arnold@msn.com;47 North Fairground Lane ;Anaheim;CA;92806
768;Yvone;Yates; (409) 581-1099;yvone.yates@gmail.com;9269 Blue Spring Ave. ;San Pablo;CA;94806
769;Agatha;Melton; (218) 855-0141;agatha.melton@yahoo.com;89 East Illinois Street ;Springfield Gardens;NY;11413
770;Lavonda;Stephenson; (236) 053-7241;lavonda.stephenson@gmail.com;37 Birchwood Dr. ;Bay Shore;NY;11706
771;Agnes;Sims; (901) 561-7999;agnes.sims@aol.com;170 Queen Lane ;Buffalo;NY;14215
772;Latricia;Lindsey; (220) 301-8456;latricia.lindsey@hotmail.com;288 Campfire Dr. ;Yorktown Heights;NY;10598
773;Yolando;Wade; (616) 329-3247;yolando.wade@hotmail.com;310 Wilson Ave. ;Massapequa;NY;11758
774;Nenita;Mooney; (847) 574-1049;nenita.mooney@hotmail.com;10 W. Bishop Street ;Lawndale;CA;90260
775;Kermit;Hyde; (229) 060-4840;kermit.hyde@hotmail.com;87 SE. Carson St. ;Patchogue;NY;11772
776;Angelique;Merrill; (603) 983-4403;angelique.merrill@gmail.com;8490 West High Noon Ave. ;South El Monte;CA;91733
777;Ilda;Roberson; (845) 960-9046;ilda.roberson@aol.com;8853 Lake St. ;Kingston;NY;12401
778;Corrinne;Garrison; (719) 524-0373;corrinne.garrison@yahoo.com;81 East Glenwood Ave. ;Victoria;TX;77904
779;Major;Merrill; (478) 959-4697;major.merrill@aol.com;78 Thatcher Court ;Astoria;NY;11102
780;Ouida;Gregory; (603) 205-6181;ouida.gregory@aol.com;7984 8th Street ;Merrick;NY;11566
781;Tajuana;Riddle; (780) 838-5185;tajuana.riddle@hotmail.com;24 St Margarets Ave. ;Bayside;NY;11361
782;Ricki;Bullock; (272) 365-6883;ricki.bullock@hotmail.com;79 Pennington Rd. ;Woodside;NY;11377
783;Celestine;Kent; (414) 339-2873;celestine.kent@aol.com;697 Fordham Street ;Lancaster;NY;14086
784;Debbra;Jacobson; (252) 594-1439;debbra.jacobson@yahoo.com;8316 West Bedford Ave. ;Ballston Spa;NY;12020
785;Kandis;Mills; (515) 333-1734;kandis.mills@hotmail.com;64 Beechwood Drive ;Hamburg;NY;14075
786;Wallace;Lane; (586) 658-9856;wallace.lane@aol.com;901 Liberty St. ;South Richmond Hill;NY;11419
787;Malisa;Mitchell; (318) 474-8120;malisa.mitchell@msn.com;87 Ridgewood Court ;Mount Vernon;NY;10550
788;Lilliam;Nolan; (253) 478-2373;lilliam.nolan@msn.com;8976 Berkshire Court ;Copperas Cove;TX;76522
789;Tad;Gardner; (608) 920-9197;tad.gardner@hotmail.com;9745 E. Wilson St. ;Niagara Falls;NY;14304
790;Petronila;Gallegos; (231) 176-8185;petronila.gallegos@gmail.com;8053 Aspen St. ;Howard Beach;NY;11414
791;Yun;Nelson; (780) 781-4833;yun.nelson@hotmail.com;529 Durham Street ;Ballston Spa;NY;12020
792;Edgar;Horn; (984) 806-2495;edgar.horn@aol.com;7270 W. Cherry Hill Lane ;West Babylon;NY;11704
793;Chantay;Maynard; (250) 230-7089;chantay.maynard@gmail.com;7483 1st Ave. ;Elmhurst;NY;11373
794;Donette;Mccarthy; (848) 934-8109;donette.mccarthy@yahoo.com;500 NW. Maiden Dr. ;Redondo Beach;CA;90278
795;Mariam;Miranda; (305) 197-4439;mariam.miranda@aol.com;18 East Washington Avenue ;Franklin Square;NY;11010
796;Rosalie;Coffey; (680) 963-7220;rosalie.coffey@gmail.com;789 Amerige Dr. ;Upland;CA;91784
797;Cathey;Lamb; (231) 418-8574;cathey.lamb@msn.com;9621 Ryan Drive ;Bayside;NY;11361
798;Alyse;Jacobson; (475) 432-0164;alyse.jacobson@yahoo.com;10 West Devon Lane ;Massapequa Park;NY;11762
799;India;Barron; (636) 282-0752;india.barron@msn.com;834 W. Pleasant Rd. ;Huntington;NY;11743
800;Cris;Dunn; (941) 578-1736;cris.dunn@yahoo.com;1 Pawnee Street ;Pittsford;NY;14534
801;Ophelia;Rodgers; (502) 076-0576;ophelia.rodgers@gmail.com;133 Joy Ridge Drive ;Hopewell Junction;NY;12533
802;Barrett;Sanders; (617) 031-0697;barrett.sanders@aol.com;32 Hawthorne St. ;Longview;TX;75604
803;Bernardina;Cooper; (610) 536-3112;bernardina.cooper@msn.com;223 Glen Creek Ave. ;Whitestone;NY;11357
804;Douglas;Richards; (272) 966-1129;douglas.richards@hotmail.com;221 Arcadia Lane ;Valley Stream;NY;11580
805;Phillis;Fowler; (770) 475-5785;phillis.fowler@aol.com;8976 N. Hall Street ;Clifton Park;NY;12065
806;Reyes;Merritt; (614) 368-3826;reyes.merritt@yahoo.com;48 Lexington Rd. ;Staten Island;NY;10301
807;Nathalie;Knowles; (312) 852-6660;nathalie.knowles@aol.com;4 Cactus Street ;West Islip;NY;11795
808;Vallie;Dixon; (908) 893-5422;vallie.dixon@yahoo.com;85 E. Ann Drive ;Rowlett;TX;75088
809;Elnora;Simpson; (267) 303-4999;elnora.simpson@yahoo.com;7157 Shore Ave. ;Bellmore;NY;11710
810;Ivelisse;Nixon; (639) 156-4792;ivelisse.nixon@aol.com;782 Boston Ave. ;Houston;TX;77016
811;Shanti;Johnston; (534) 067-2455;shanti.johnston@gmail.com;722 Alderwood Drive ;Staten Island;NY;10301
812;Martha;Burgess; (561) 574-2657;martha.burgess@msn.com;9631 St Margarets Lane ;Woodhaven;NY;11421
813;Neville;Mcclain; (980) 901-7095;neville.mcclain@yahoo.com;781 Buttonwood Ave. ;West Hempstead;NY;11552
814;Ghislaine;Compton; (423) 667-1483;ghislaine.compton@aol.com;8930 Princess St. ;Lindenhurst;NY;11757
815;Leanna;Manning; (301) 117-4799;leanna.manning@yahoo.com;39 E. Stillwater Ave. ;Hicksville;NY;11801
816;Marshall;Johnson; (770) 509-1293;marshall.johnson@yahoo.com;44 Greenview St. ;Vista;CA;92083
817;Zelda;Pratt; (602) 992-9557;zelda.pratt@gmail.com;74 Trusel Drive ;Lancaster;NY;14086
818;Joel;Wynn; (775) 089-7303;joel.wynn@aol.com;7 North Oak Ave. ;San Diego;CA;92111
819;Yahaira;Robertson; (425) 378-5267;yahaira.robertson@yahoo.com;142 Roehampton Dr. ;Endicott;NY;13760
820;Sandy;Mills; (613) 801-2599;sandy.mills@gmail.com;333 Olive Ave. ;Schenectady;NY;12302
821;Cassidy;Clark; (407) 943-7638;cassidy.clark@hotmail.com;9879 Old Kingston Road ;Astoria;NY;11102
822;Kristy;Watkins; (803) 891-9651;kristy.watkins@gmail.com;977 South Brook Ave. ;Howard Beach;NY;11414
823;Tina;Bush; (626) 169-8002;tina.bush@aol.com;8038 Bellevue Street ;Maspeth;NY;11378
824;Veronika;Rollins; (956) 344-2611;veronika.rollins@yahoo.com;94 Arnold Ave. ;Webster;NY;14580
825;Kristel;Byrd; (317) 202-4691;kristel.byrd@hotmail.com;9967 Piper Street ;Hicksville;NY;11801
826;Shay;Stephenson; (803) 116-7666;shay.stephenson@aol.com;9569 4th Lane ;Smithtown;NY;11787
827;George;Pickett; (973) 128-0547;george.pickett@msn.com;691 Rocky River St. ;Sunnyside;NY;11104
828;Renato;Morton; (425) 802-4328;renato.morton@msn.com;8526 Sherwood Street ;Mount Vernon;NY;10550
829;Marcy;Rodriguez; (254) 390-9797;marcy.rodriguez@gmail.com;97 Trusel Drive ;Lockport;NY;14094
830;Edmund;Gaines; (915) 469-4538;edmund.gaines@gmail.com;8643 Gartner St. ;Copperas Cove;TX;76522
831;Lory;Berg; (587) 387-0446;lory.berg@aol.com;64 Vine Drive ;Oswego;NY;13126
832;Pamala;Fowler; (239) 543-1423;pamala.fowler@gmail.com;399 Leatherwood St. ;Ballston Spa;NY;12020
833;Leone;Emerson; (254) 097-6036;leone.emerson@msn.com;460 Smith Store Ave. ;Whitestone;NY;11357
834;Brain;Skinner; (574) 399-5251;brain.skinner@hotmail.com;8676 Ketch Harbour Ave. ;Euless;TX;76039
835;Roseanne;Maynard; (540) 960-5287;roseanne.maynard@yahoo.com;219 Old Paris Hill Dr. ;Euless;TX;76039
836;Corinna;Adams; (612) 235-8025;corinna.adams@msn.com;38 Trenton Court ;Rosedale;NY;11422
837;Kellye;Campbell; (608) 895-7409;kellye.campbell@gmail.com;75 Marsh St. ;Baldwinsville;NY;13027
838;Erna;Sloan; (559) 865-9634;erna.sloan@aol.com;9449 Fifth Avenue ;Howard Beach;NY;11414
839;Carolann;Russell; (601) 104-8796;carolann.russell@hotmail.com;9308 Selby Ave. ;Glen Cove;NY;11542
840;Gilbert;Calhoun; (782) 940-9385;gilbert.calhoun@msn.com;7339 Summer Drive ;East Elmhurst;NY;11369
841;Manie;Maxwell; (780) 332-0484;manie.maxwell@gmail.com;85 Brickell Ave. ;Ronkonkoma;NY;11779
842;Giselle;Robles; (662) 716-6302;giselle.robles@hotmail.com;9747 N. El Dorado Dr. ;San Angelo;TX;76901
843;Tessie;Farmer; (970) 398-9599;tessie.farmer@msn.com;870 Cottage Ave. ;Plattsburgh;NY;12901
844;Felica;Munoz; (867) 502-0566;felica.munoz@aol.com;24 West Rockwell Dr. ;South Ozone Park;NY;11420
845;Kathyrn;Bush; (732) 423-1197;kathyrn.bush@gmail.com;90 Devon St. ;Bronx;NY;10451
846;Sylvester;Chan; (201) 710-3748;sylvester.chan@hotmail.com;659 Arcadia Street ;Rocklin;CA;95677
847;Lizette;Ellison; (504) 510-9420;lizette.ellison@hotmail.com;865 Sunbeam Street ;Port Washington;NY;11050
848;Ernestina;Skinner; (270) 127-2635;ernestina.skinner@hotmail.com;52 Spring Drive ;Elmhurst;NY;11373
849;Phyllis;Hill; (773) 839-5537;phyllis.hill@yahoo.com;576 Devon Ave. ;Syosset;NY;11791
850;Stephanie;Browning; (479) 629-3674;stephanie.browning@yahoo.com;9156 Lantern St. ;Rowlett;TX;75088
851;Arlena;Buckner; (850) 616-6334;arlena.buckner@hotmail.com;629 Locust Ave. ;New Hyde Park;NY;11040
852;Lezlie;Thompson; (480) 090-9759;lezlie.thompson@yahoo.com;73 Vernon St. ;Freeport;NY;11520
853;Brittney;Rojas; (647) 474-3215;brittney.rojas@aol.com;2 E. Overlook Ave. ;Kingston;NY;12401
854;Phylis;Adkins; (914) 129-3695;phylis.adkins@msn.com;7781 James Ave. ;New York;NY;10002
855;Lean;Stark; (254) 440-1179;lean.stark@msn.com;215 Old Pumpkin Hill St. ;Upland;CA;91784
856;Lara;Guy; (863) 654-9713;lara.guy@aol.com;9809 E. Walnut Drive ;Ronkonkoma;NY;11779
857;Inga;Koch; (364) 343-7539;inga.koch@msn.com;8445 South New Court ;New Windsor;NY;12553
858;Klara;Kim; (859) 026-7231;klara.kim@gmail.com;9660 Sherman Lane ;Rome;NY;13440
859;Julianne;Shannon; (332) 918-0068;julianne.shannon@hotmail.com;28 Applegate Street ;Sugar Land;TX;77478
860;Loni;Mullen; (940) 919-6165;loni.mullen@msn.com;55 Thompson Avenue ;South Ozone Park;NY;11420
861;Olympia;Figueroa; (502) 771-4924;olympia.figueroa@hotmail.com;587 Surrey St. ;Hopewell Junction;NY;12533
862;Mellie;Puckett; (607) 625-7569;mellie.puckett@yahoo.com;64 Van Dyke St. ;Fresh Meadows;NY;11365
863;Shonta;Preston; (579) 814-8136;shonta.preston@msn.com;74 Division St. ;Utica;NY;13501
864;Lore;Sykes; (984) 711-9216;lore.sykes@aol.com;7050 Beach Drive ;Buffalo;NY;14215
865;Julia;Joyner; (202) 755-9210;julia.joyner@msn.com;2 Valley View Dr. ;Astoria;NY;11102
866;Lynwood;Jackson; (907) 400-3352;lynwood.jackson@aol.com;9449 Linda Street ;Longview;TX;75604
867;Rosalva;Hamilton; (782) 197-9984;rosalva.hamilton@aol.com;9883 Cedar Dr. ;Campbell;CA;95008
868;Domingo;Casey; (947) 586-1169;domingo.casey@msn.com;8665 Cypress Street ;San Jose;CA;95127
869;Rodrigo;Durham; (337) 714-6407;rodrigo.durham@aol.com;82 Old Church Road ;Richmond Hill;NY;11418
870;Dwain;Carlson; (760) 739-5150;dwain.carlson@gmail.com;951 North Trusel Ave. ;Smithtown;NY;11787
871;Erlinda;Humphrey; (253) 500-8171;erlinda.humphrey@hotmail.com;532 South Victoria St. ;New Windsor;NY;12553
872;Silas;Tate; (662) 714-3276;silas.tate@yahoo.com;9754 53rd Court ;Corpus Christi;TX;78418
873;Patience;Clayton; (336) 400-5361;patience.clayton@hotmail.com;68 Chestnut Dr. ;Niagara Falls;NY;14304
874;Mila;Good; (878) 116-6897;mila.good@yahoo.com;812 East Longbranch Ave. ;Plattsburgh;NY;12901
875;Tanesha;Sawyer; (704) 740-3671;tanesha.sawyer@aol.com;9B Kingston Lane ;Rosedale;NY;11422
876;Onita;Macdonald; (562) 590-0623;onita.macdonald@yahoo.com;94 Wood St. ;Glen Cove;NY;11542
877;Janine;Manning; (204) 583-5330;janine.manning@gmail.com;9118B Campfire St. ;Howard Beach;NY;11414
878;Melodie;Melton; (713) 987-7848;melodie.melton@yahoo.com;12 S. 8th Road ;Smithtown;NY;11787
879;Ethelyn;Ray; (929) 864-9892;ethelyn.ray@yahoo.com;80 South Sutor Lane ;Garden City;NY;11530
880;Phebe;Turner; (786) 605-3635;phebe.turner@aol.com;4 West York Street ;Sunnyside;NY;11104
881;Chloe;Patel; (425) 145-5304;chloe.patel@yahoo.com;407 Homewood Street ;Santa Monica;CA;90403
882;Hilda;Harvey; (505) 826-3106;hilda.harvey@gmail.com;9808 W. Cleveland Ave. ;Ballston Spa;NY;12020
883;Gilberte;Duke; (513) 540-5329;gilberte.duke@gmail.com;12 Birchwood Dr. ;El Paso;TX;79930
884;Willian;Hardin; (716) 219-6892;willian.hardin@msn.com;836 West Street ;Oswego;NY;13126
885;Janna;Hayden; (203) 467-0730;janna.hayden@msn.com;32 Hilldale Street ;Longview;TX;75604
886;Letisha;May; (626) 160-2262;letisha.may@yahoo.com;9965 Princeton Lane ;North Tonawanda;NY;14120
887;Graig;Cannon; (630) 095-6397;graig.cannon@gmail.com;36 Oklahoma Ave. ;Syosset;NY;11791
888;Coleen;Navarro; (430) 308-2700;coleen.navarro@aol.com;990 Broad Rd. ;Webster;NY;14580
889;Lucilla;Williams; (385) 367-1416;lucilla.williams@hotmail.com;42 Cedar Street ;San Carlos;CA;94070
890;Rosanne;George; (585) 092-3149;rosanne.george@yahoo.com;38 Pleasant St. ;Ossining;NY;10562
891;Ashlie;Parrish; (438) 100-3756;ashlie.parrish@hotmail.com;48 Mill Drive ;Monsey;NY;10952
892;Alissa;Craft; (253) 003-1061;alissa.craft@hotmail.com;249 Maple Street ;Ossining;NY;10562
893;Letty;Cobb; (508) 553-7086;letty.cobb@msn.com;8652 Wellington Street ;Depew;NY;14043
894;Nathaniel;Richard; (917) 182-4342;nathaniel.richard@gmail.com;3 Nicolls Lane ;New Windsor;NY;12553
895;Elaina;Key; (216) 006-0314;elaina.key@msn.com;1 Main St. ;Plainview;NY;11803
896;Stefani;Gamble; (615) 887-1076;stefani.gamble@aol.com;9119 W. Victoria St. ;New City;NY;10956
897;Bettyann;Acosta; (509) 321-6865;bettyann.acosta@gmail.com;7949 Chapel St. ;Lancaster;NY;14086
898;Crysta;Velez; (210) 869-0921;crysta.velez@yahoo.com;64 South Front Street ;Houston;TX;77016
899;Carisa;Carpenter; (470) 824-9780;carisa.carpenter@hotmail.com;551 Belmont Lane ;Victoria;TX;77904
900;Jule;Davenport; (512) 369-1994;jule.davenport@aol.com;19 River St. ;San Carlos;CA;94070
901;Lonna;Franks; (703) 496-6691;lonna.franks@yahoo.com;667 Brickyard Street ;Ontario;CA;91762
902;Elease;Dejesus; (929) 097-4937;elease.dejesus@gmail.com;7800 Magnolia Street ;Oswego;NY;13126
903;Maira;Long; (579) 288-6916;maira.long@msn.com;7587 Bear Hill Street ;Hicksville;NY;11801
904;Jana;Thomas; (669) 204-9011;jana.thomas@yahoo.com;283 E. Spring Dr. ;San Jose;CA;95127
905;Hae;Ramirez; (301) 483-8992;hae.ramirez@hotmail.com;9367 Lake Street ;Baldwinsville;NY;13027
906;Erik;Leblanc; (630) 719-6665;erik.leblanc@aol.com;7 East Nut Swamp Street ;Sugar Land;TX;77478
907;Daina;Sampson; (201) 415-9977;daina.sampson@msn.com;556 Wellington St. ;Longview;TX;75604
908;Delmar;Wise; (906) 013-3980;delmar.wise@yahoo.com;8355 Kingston Avenue ;Lockport;NY;14094
909;Alita;Salinas; (210) 052-0682;alita.salinas@hotmail.com;8550 Bear Hill Ave. ;Uniondale;NY;11553
910;Elenore;William; (970) 934-3164;elenore.william@msn.com;23 Rockland St. ;Mcallen;TX;78501
911;Nikita;Roy; (336) 316-5156;nikita.roy@aol.com;9703 N. Snake Hill St. ;Pittsford;NY;14534
912;Inocencia;Key; (281) 944-2700;inocencia.key@hotmail.com;36 Wild Rose Ave. ;Massapequa Park;NY;11762
913;Liliana;Kerr; (740) 134-2515;liliana.kerr@yahoo.com;3 Cherry Drive ;Desoto;TX;75115
914;Hortencia;O'neil; (704) 652-6420;hortencia.o'neil@hotmail.com;1 Gulf Rd. ;Rockville Centre;NY;11570
915;Beryl;Bennett; (304) 494-5279;beryl.bennett@aol.com;9563 Edgemont St. ;Sacramento;CA;95820
916;Alishia;Elliott; (251) 583-8052;alishia.elliott@aol.com;8905 Courtland Ave. ;Mount Vernon;NY;10550
917;Vernia;Madden; (250) 520-8850;vernia.madden@aol.com;5 Iroquois Street ;Troy;NY;12180
918;Kristel;Bullock; (415) 553-7776;kristel.bullock@yahoo.com;7292 Armstrong Drive ;Smithtown;NY;11787
919;Ruthanne;Hoover; (249) 746-6733;ruthanne.hoover@aol.com;835 Paris Hill Road ;Torrance;CA;90505
920;James;Robles; (902) 708-7710;james.robles@aol.com;9 Chapel Lane ;North Tonawanda;NY;14120
921;Evelin;Vargas; (780) 327-2782;evelin.vargas@msn.com;7049 Pin Oak Ave. ;Webster;NY;14580
922;Elvia;Cardenas; (630) 194-6927;elvia.cardenas@hotmail.com;8 Paris Hill St. ;Massapequa;NY;11758
923;Randee;Pitts; (940) 845-4312;randee.pitts@msn.com;7371B Essex Street ;Canyon Country;CA;91387
924;Lea;Irwin; (541) 225-7823;lea.irwin@gmail.com;845 Adams Lane ;New Windsor;NY;12553
925;Bryce;Monroe; (902) 593-0331;bryce.monroe@aol.com;52 Cooper Lane ;Kingston;NY;12401
926;Katina;Mcintosh; (225) 458-5030;katina.mcintosh@yahoo.com;263 Swanson Dr. ;Bakersfield;CA;93306
927;Guillermo;Hart; (309) 376-6850;guillermo.hart@hotmail.com;81 Indian Summer Drive ;New York;NY;10002
928;Joann;Barber; (575) 027-6747;joann.barber@gmail.com;8945 Courtland Street ;Santa Monica;CA;90403
929;Thurman;Ellis; (332) 901-2535;thurman.ellis@gmail.com;20 Augusta Road ;Pleasanton;CA;94566
930;Delana;Wagner; (603) 999-6166;delana.wagner@aol.com;8499 Mill Pond Road ;Clifton Park;NY;12065
931;Porter;Bass; (873) 357-5470;porter.bass@hotmail.com;370 North Alderwood Dr. ;San Angelo;TX;76901
932;Yvonne;Bean; (878) 551-6415;yvonne.bean@yahoo.com;20 W. Marsh Ave. ;Wappingers Falls;NY;12590
933;Lurline;Rivers; (508) 117-6700;lurline.rivers@msn.com;69 Pine Street ;Howard Beach;NY;11414
934;Ocie;Slater; (519) 434-6442;ocie.slater@msn.com;7799 W. Bohemia Dr. ;Hamburg;NY;14075
935;Genevie;Miles; (530) 526-7250;genevie.miles@aol.com;45 West Sulphur Springs Ave. ;Monroe;NY;10950
936;Sherilyn;Wilcox; (502) 550-8192;sherilyn.wilcox@gmail.com;905 North Buckingham Lane ;Ossining;NY;10562
937;Aida;Koch; (917) 416-9438;aida.koch@gmail.com;9778 3rd Drive ;West Hempstead;NY;11552
938;Emory;O'connor; (949) 448-4660;emory.o'connor@gmail.com;34 Foxrun Street ;Rochester;NY;14606
939;Maximina;Hutchinson; (870) 895-8621;maximina.hutchinson@hotmail.com;53 Stillwater Avenue ;Corpus Christi;TX;78418
940;Marina;Hinton; (445) 462-4062;marina.hinton@yahoo.com;7440 North Oxford St. ;Encino;CA;91316
941;Danyell;Dickerson; (208) 324-6034;danyell.dickerson@msn.com;8306 Fieldstone Dr. ;Central Islip;NY;11722
942;Davis;Long; (959) 804-6743;davis.long@msn.com;929 Elmwood Dr. ;Lancaster;NY;14086
943;Lynn;Mcmahon; (901) 481-6388;lynn.mcmahon@msn.com;9 Surrey St. ;Scarsdale;NY;10583
944;Tonja;Henderson; (250) 745-2619;tonja.henderson@aol.com;82 Alton St. ;Scarsdale;NY;10583
945;Krissy;Ochoa; (854) 630-6037;krissy.ochoa@msn.com;80 Queen Ave. ;Port Washington;NY;11050
946;Angella;Bridges; (763) 033-6351;angella.bridges@yahoo.com;8708 Sycamore St. ;Pittsford;NY;14534
947;Angele;Castro; (848) 021-1333;angele.castro@yahoo.com;15 Acacia Drive ;Palos Verdes Peninsula;CA;90274
948;Siobhan;Lang; (680) 682-4536;siobhan.lang@gmail.com;3 Monroe Lane ;Levittown;NY;11756
949;Venessa;Frost; (631) 507-6023;venessa.frost@msn.com;621 West School Rd. ;Scarsdale;NY;10583
950;Verna;Solis; (786) 297-3865;verna.solis@yahoo.com;7 Lincoln Lane ;Rochester;NY;14606
951;Steve;Bender; (805) 990-9167;steve.bender@gmail.com;908 N. Pennington Dr. ;Scarsdale;NY;10583
952;Aileen;Marquez; (202) 556-5130;aileen.marquez@msn.com;8899 Newbridge Street ;Torrance;CA;90505
953;Kattie;Stevenson; (365) 712-8385;kattie.stevenson@aol.com;52 Carson Street ;Helotes;TX;78023
954;Hassan;Nash; (480) 330-8947;hassan.nash@yahoo.com;8105 University Lane ;Hicksville;NY;11801
955;Delfina;Gilliam; (308) 291-2550;delfina.gilliam@hotmail.com;9463 Bayberry Rd. ;West Babylon;NY;11704
956;Venus;Hewitt; (435) 171-9090;venus.hewitt@msn.com;9835 Old Cemetery Lane ;Farmingdale;NY;11735
957;Stephen;Vega; (702) 411-6969;stephen.vega@msn.com;5 Briarwood St. ;Anaheim;CA;92806
958;Ciera;Koch; (806) 567-4896;ciera.koch@gmail.com;881 Lawrence Drive ;Euless;TX;76039
959;Christel;Barber; (437) 754-3557;christel.barber@hotmail.com;320 Briarwood Lane ;Sacramento;CA;95820
960;Arline;Lawson; (763) 607-2914;arline.lawson@gmail.com;48 Whitemarsh Lane ;Hempstead;NY;11550
